Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
118,0.25,14.02,3.61,0.00,0.00,0.00,0.28,12.90,25.00,66,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  16:27:0
119,0.27,13.94,3.85,0.00,0.00,0.00,0.30,12.86,25.00,65,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  16:38:0
120,0.19,13.81,2.69,0.00,0.00,0.00,0.21,12.85,25.00,64,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  16:49:0
121,0.12,13.81,1.66,0.00,0.00,0.00,0.13,12.83,25.00,63,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  17:0:0
122,0.05,13.59,0.77,0.00,0.00,0.00,0.06,12.87,25.00,65,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  17:11:0
123,0.03,13.61,0.51,0.00,0.00,0.00,0.04,12.85,25.00,65,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  17:22:0
124,0.00,13.91,0.00,0.00,0.00,0.00,0.00,12.82,25.00,64,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  17:33:0
125,0.00,13.52,0.00,0.00,0.00,0.00,0.00,12.82,25.00,64,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  17:45:0
126,0.00,13.87,0.00,0.00,0.00,0.00,0.00,12.83,25.00,63,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  17:56:0
127,0.06,13.72,0.89,0.00,0.00,0.00,0.07,12.81,25.00,63,14.95,12.69,Input,RaisingCharge,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.07,0.29,1.44,2.71,2017/10/7  18:7:0
128,0.00,13.05,0.00,0.00,0.00,0.00,0.00,12.78,25.00,62,14.95,12.68,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  18:18:0
129,0.00,6.69,0.00,0.00,0.00,0.00,0.00,12.77,25.00,61,14.95,12.68,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  18:29:0
130,0.00,4.02,0.00,0.00,0.00,0.00,0.00,12.76,25.00,61,14.95,12.68,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  18:40:0
131,0.00,1.50,0.00,0.00,0.00,0.00,0.00,12.74,25.00,61,14.95,12.68,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  18:51:0
132,0.00,1.02,0.00,0.00,0.00,0.00,0.00,12.74,25.00,60,14.95,12.68,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  19:2:0
133,0.00,1.12,0.00,0.00,0.00,0.00,0.00,12.69,25.00,58,14.95,12.67,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  19:13:0
134,0.00,0.87,0.00,0.00,0.00,0.00,0.00,12.67,25.00,58,14.95,12.66,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  19:24:0
135,0.00,1.02,0.00,0.00,0.00,0.00,0.00,12.66,25.00,57,14.95,12.64,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  19:35:0
136,0.00,1.15,0.00,0.00,0.00,0.00,0.00,12.65,25.00,57,14.95,12.63,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  19:46:0
137,0.00,1.02,0.00,0.00,0.00,0.00,0.00,12.63,25.00,57,14.95,12.62,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  19:57:0
138,0.00,0.83,0.00,0.00,0.00,0.00,0.00,12.62,25.00,56,14.95,12.6,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  20:8:0
139,0.00,1.17,0.00,0.00,0.00,0.00,0.00,12.61,25.00,55,14.95,12.59,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  20:19:0
140,0.00,1.14,0.00,0.00,0.00,0.00,0.00,12.59,25.00,55,14.95,12.58,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  20:30:0
141,0.00,0.96,0.00,0.00,0.00,0.00,0.00,12.57,25.00,54,14.95,12.56,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  20:41:0
142,0.00,1.27,0.00,0.00,0.00,0.00,0.00,12.56,25.00,54,14.95,12.55,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  20:52:0
143,0.00,1.25,0.00,0.00,0.00,0.00,0.00,12.55,25.00,53,14.95,12.53,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  21:3:0
144,0.00,1.14,0.00,0.00,0.00,0.00,0.00,12.53,25.00,52,14.95,12.52,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  21:14:0
145,0.00,1.00,0.00,0.00,0.00,0.00,0.00,12.52,25.00,52,14.95,12.5,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  21:25:0
146,0.00,1.02,0.00,0.00,0.00,0.00,0.00,12.50,25.00,51,14.95,12.49,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  21:36:0
147,0.00,1.03,0.00,0.00,0.00,0.00,0.00,12.49,25.00,51,14.95,12.47,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  21:47:0
148,0.00,0.91,0.00,0.00,0.00,0.00,0.00,12.47,25.00,50,14.95,12.45,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.08,0.30,1.45,2.72,2017/10/7  21:58:0
