Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
119,0.16,20.18,3.32,0.00,13.86,0.00,0.24,13.86,26.62,100,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  21:53:0
120,0.13,20.75,2.74,0.00,13.70,0.00,0.20,13.70,26.72,96,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  22:4:0
121,0.14,20.24,2.88,0.00,13.75,0.00,0.21,13.75,26.71,99,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  22:15:0
122,0.14,16.92,2.46,0.00,13.71,0.00,0.18,13.71,26.64,97,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  22:26:0
123,0.00,14.36,0.00,0.00,13.36,0.00,0.00,13.36,26.46,84,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  22:37:0
124,0.16,15.78,2.60,0.00,13.72,0.00,0.19,13.72,26.19,97,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  22:48:0
125,0.10,14.48,1.48,0.00,13.51,0.00,0.11,13.51,26.16,90,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  22:59:0
126,0.00,14.35,0.00,0.00,13.37,0.00,0.00,13.37,25.39,84,14.93,13.05,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  23:10:0
127,0.00,13.16,0.00,0.00,13.29,0.00,0.00,13.29,25.46,81,14.93,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  23:21:0
128,0.00,12.45,0.00,0.00,13.26,0.00,0.00,13.26,25.23,80,14.93,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  23:32:0
129,0.00,7.38,0.00,0.00,13.25,0.00,0.00,13.25,24.83,80,14.93,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  23:44:0
130,0.00,4.92,0.00,0.00,13.25,0.00,0.00,13.25,24.33,79,14.93,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.12,2.16,3.43,2017/2/14  23:55:0
131,0.00,3.75,0.00,0.00,13.24,0.00,0.00,13.24,23.75,78,13.26,13.23,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  0:6:0
132,0.00,1.76,0.00,0.00,13.23,0.00,0.00,13.23,23.65,78,13.26,13.22,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  0:17:0
133,0.00,0.19,0.00,0.00,13.23,0.00,0.00,13.23,23.41,78,13.26,13.21,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  0:28:0
134,0.00,0.14,0.00,0.00,13.22,0.00,0.00,13.22,22.99,77,13.26,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  0:39:0
135,0.00,0.09,0.00,0.00,13.21,0.00,0.00,13.21,22.94,77,13.26,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  0:50:0
136,0.00,0.07,0.00,0.00,13.20,0.00,0.00,13.20,22.53,76,13.26,13.19,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  1:1:0
137,0.00,0.05,0.00,0.00,13.20,0.00,0.00,13.20,21.60,76,13.26,13.19,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  1:12:0
138,0.00,0.05,0.00,0.00,13.20,0.00,0.00,13.20,21.29,76,13.26,13.18,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  1:23:0
139,0.00,0.04,0.00,0.00,13.19,0.00,0.00,13.19,21.27,75,13.26,13.17,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  1:34:0
140,0.00,0.04,0.00,0.00,13.18,0.00,0.00,13.18,20.85,75,13.26,13.17,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  1:45:0
141,0.00,0.04,0.00,0.00,13.18,0.00,0.00,13.18,20.75,75,13.26,13.16,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  1:56:0
142,0.00,0.04,0.00,0.00,13.18,0.00,0.00,13.18,20.80,75,13.26,13.16,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  2:7:0
143,0.00,0.13,0.00,0.00,13.17,0.00,0.00,13.17,20.51,74,13.26,13.15,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  2:18:0
144,0.00,0.10,0.00,0.00,13.17,0.00,0.00,13.17,20.50,74,13.26,13.15,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  2:29:0
145,0.00,0.09,0.00,0.00,13.16,0.00,0.00,13.16,20.43,74,13.26,13.14,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  2:40:0
146,0.00,0.11,0.00,0.00,13.16,0.00,0.00,13.16,20.04,74,13.26,13.14,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  2:51:0
147,0.00,0.08,0.00,0.00,13.15,0.00,0.00,13.15,20.03,74,13.26,13.14,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  3:2:0
148,0.00,0.09,0.00,0.00,13.15,0.00,0.00,13.15,19.74,73,13.26,13.14,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  3:13:0
149,0.00,0.11,0.00,0.00,13.15,0.00,0.00,13.15,19.64,73,13.26,13.14,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  3:24:0
150,0.00,0.05,0.00,0.01,13.15,0.13,0.00,13.15,19.45,73,13.26,13.13,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  3:35:0
151,0.00,0.03,0.00,0.00,13.15,0.00,0.00,13.15,19.31,73,13.26,13.13,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  3:46:0
152,0.00,0.01,0.00,0.00,13.14,0.00,0.00,13.14,19.15,73,13.26,13.12,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  3:57:0
153,0.00,0.00,0.00,0.00,13.14,0.00,0.00,13.14,19.19,73,13.26,13.12,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  4:8:0
154,0.00,0.00,0.00,0.00,13.14,0.00,0.00,13.14,18.79,72,13.26,13.12,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  4:19:0
155,0.00,0.00,0.00,0.00,13.13,0.00,0.00,13.13,18.73,72,13.26,13.12,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  4:30:0
156,0.00,0.00,0.00,0.00,13.13,0.00,0.00,13.13,18.52,72,13.26,13.11,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  4:41:0
157,0.00,0.04,0.00,0.00,13.13,0.00,0.00,13.13,18.39,72,13.26,13.11,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  4:52:0
158,0.00,0.00,0.00,0.00,13.13,0.00,0.00,13.13,18.35,72,13.26,13.11,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  5:4:0
159,0.00,0.02,0.00,0.00,13.13,0.00,0.00,13.13,18.24,72,13.26,13.1,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  5:15:0
160,0.00,0.00,0.00,0.00,13.12,0.00,0.00,13.12,18.14,71,13.26,13.1,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  5:26:0
161,0.00,0.02,0.00,0.00,13.11,0.00,0.00,13.11,17.92,72,13.26,13.1,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  5:37:0
162,0.00,0.00,0.00,0.00,13.11,0.00,0.00,13.11,17.99,71,13.26,13.1,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  5:48:0
163,0.00,0.00,0.00,0.00,13.11,0.00,0.00,13.11,17.83,71,13.26,13.1,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  5:59:0
164,0.00,0.00,0.00,0.00,13.11,0.00,0.00,13.11,17.76,71,13.26,13.09,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  6:10:0
165,0.00,0.03,0.00,0.00,13.11,0.00,0.00,13.11,17.44,71,13.26,13.09,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  6:21:0
166,0.00,0.00,0.00,0.00,13.10,0.00,0.00,13.10,17.32,71,13.26,13.09,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  6:32:0
167,0.00,0.01,0.00,0.00,13.10,0.00,0.00,13.10,17.20,71,13.26,13.08,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  6:43:0
168,0.00,0.03,0.00,0.00,13.10,0.00,0.00,13.10,17.10,71,13.26,13.08,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  6:54:0
169,0.00,0.00,0.00,0.00,13.09,0.00,0.00,13.09,16.97,71,13.26,13.08,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  7:5:0
170,0.00,0.00,0.00,0.00,13.10,0.00,0.00,13.10,16.86,71,13.26,13.08,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  7:16:0
171,0.00,0.00,0.00,0.00,13.09,0.00,0.00,13.09,16.90,71,13.26,13.08,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  7:27:0
172,0.00,0.02,0.00,0.00,13.10,0.00,0.00,13.10,16.77,70,13.26,13.07,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  7:38:0
173,0.00,0.00,0.00,0.00,13.09,0.00,0.00,13.09,16.79,71,13.26,13.07,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  7:49:0
174,0.00,0.03,0.00,0.00,13.09,0.00,0.00,13.09,16.66,70,13.26,13.07,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  8:0:0
175,0.00,0.01,0.00,0.00,13.09,0.00,0.00,13.09,16.45,70,13.26,13.07,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  8:11:0
176,0.00,0.00,0.00,0.00,13.09,0.00,0.00,13.09,16.17,70,13.26,13.07,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  8:22:0
177,0.00,0.00,0.00,0.00,13.08,0.00,0.00,13.08,16.16,70,13.26,13.07,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  8:33:0
178,0.00,0.03,0.00,0.01,13.07,0.13,0.00,13.07,16.28,70,13.26,13.06,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  8:44:0
179,0.00,0.01,0.00,0.00,13.08,0.00,0.00,13.08,16.05,70,13.26,13.06,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  8:55:0
180,0.00,0.03,0.00,0.01,13.08,0.13,0.00,13.08,15.88,70,13.26,13.06,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  9:6:0
181,0.00,0.00,0.00,0.00,13.08,0.00,0.00,13.08,15.84,70,13.26,13.06,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  9:17:0
182,0.00,0.00,0.00,0.02,13.08,0.26,0.00,13.08,15.59,70,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  9:28:0
183,0.00,0.00,0.00,0.00,13.08,0.00,0.00,13.08,15.58,70,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  9:39:0
184,0.00,0.00,0.00,0.02,13.08,0.26,0.00,13.08,15.45,69,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  9:50:0
185,0.00,0.02,0.00,0.01,13.07,0.13,0.00,13.07,15.23,69,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  10:1:0
186,0.00,0.01,0.00,0.01,13.07,0.13,0.00,13.07,15.16,69,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  10:12:0
187,0.00,0.02,0.00,0.01,13.07,0.13,0.00,13.07,15.06,69,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  10:24:0
188,0.00,0.00,0.00,0.01,13.07,0.13,0.00,13.07,14.89,69,13.26,13.05,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  10:35:0
189,0.00,0.03,0.00,0.01,13.07,0.13,0.00,13.07,14.81,69,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  10:46:0
190,0.00,0.02,0.00,0.01,13.06,0.13,0.00,13.06,14.79,69,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  10:57:0
191,0.00,0.00,0.00,0.01,13.06,0.13,0.00,13.06,14.72,69,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  11:8:0
192,0.00,0.00,0.00,0.01,13.06,0.13,0.00,13.06,14.74,69,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  11:19:0
193,0.00,0.02,0.00,0.01,13.05,0.13,0.00,13.05,14.57,69,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  11:30:0
194,0.00,0.03,0.00,0.01,13.06,0.13,0.00,13.06,14.52,69,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  11:41:0
195,0.00,0.00,0.00,0.02,13.06,0.26,0.00,13.06,14.34,68,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  11:52:0
196,0.00,0.00,0.00,0.01,13.06,0.13,0.00,13.06,14.15,68,13.26,13.04,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  12:3:0
197,0.00,0.04,0.00,0.02,13.05,0.26,0.00,13.05,14.05,68,13.26,13.03,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  12:14:0
198,0.00,0.81,0.00,0.01,13.05,0.13,0.00,13.05,14.08,68,13.26,13.03,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  12:25:0
199,0.00,2.92,0.00,0.03,13.05,0.39,0.00,13.05,13.97,68,13.26,13.03,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  12:36:0
200,0.00,7.65,0.00,0.01,13.05,0.13,0.00,13.05,13.90,68,13.26,13.03,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  12:47:0
201,0.00,13.92,0.00,0.02,13.02,0.26,0.00,13.02,13.77,67,13.39,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  12:58:0
202,0.01,14.03,0.26,0.01,13.04,0.13,0.02,13.04,13.82,68,13.39,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  13:9:0
203,0.04,14.02,0.65,0.02,13.07,0.26,0.05,13.07,13.68,69,13.39,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  13:20:0
204,0.06,14.20,0.91,0.01,13.09,0.13,0.07,13.09,13.71,70,13.39,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  13:31:0
205,0.11,14.09,1.57,0.01,13.16,0.13,0.12,13.16,13.69,72,13.39,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  13:42:0
206,0.13,14.20,1.85,0.00,13.23,0.00,0.14,13.23,13.48,74,13.39,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  13:53:0
207,0.29,14.45,4.29,0.01,13.42,0.13,0.32,13.42,13.63,80,13.49,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  14:4:0
208,0.31,21.56,6.74,0.02,14.66,0.29,0.46,14.66,13.57,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  14:15:0
209,0.29,22.20,6.45,0.02,14.66,0.29,0.44,14.66,13.60,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  14:26:0
210,0.22,22.46,4.98,0.02,14.65,0.29,0.34,14.65,13.88,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  14:37:0
211,0.19,23.01,4.53,0.01,14.63,0.14,0.31,14.63,13.98,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  14:48:0
212,0.17,22.78,4.09,0.01,14.63,0.14,0.28,14.63,14.36,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  14:59:0
213,0.17,23.06,4.09,0.00,14.62,0.00,0.28,14.62,14.46,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  15:10:0
214,0.16,23.05,3.79,0.01,14.60,0.14,0.26,14.60,14.46,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  15:21:0
215,0.15,22.88,3.65,0.00,14.62,0.00,0.25,14.62,14.62,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  15:32:0
216,0.15,22.95,3.50,0.00,14.62,0.00,0.24,14.62,14.77,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.00,2.16,3.43,2017/2/15  15:44:0
217,0.14,22.97,3.36,0.01,14.62,0.14,0.23,14.62,14.85,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  15:55:0
218,0.14,22.76,3.20,0.01,14.59,0.14,0.22,14.59,15.12,100,15.12,12.88,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  16:6:0
219,0.12,22.91,2.80,0.00,14.01,0.00,0.20,14.01,15.36,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  16:17:0
220,0.11,22.88,2.64,0.00,13.94,0.00,0.19,13.94,15.53,98,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  16:28:0
221,0.11,22.64,2.64,0.00,13.93,0.00,0.19,13.93,15.72,99,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  16:39:0
222,0.11,22.69,2.65,0.02,13.97,0.27,0.19,13.97,15.78,99,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  16:50:0
223,0.11,22.65,2.65,0.01,13.98,0.13,0.19,13.98,16.03,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  17:1:0
224,0.10,22.70,2.36,0.00,13.94,0.00,0.17,13.94,16.26,99,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  17:12:0
225,0.09,22.73,2.22,0.00,13.91,0.00,0.16,13.91,16.36,98,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  17:23:0
226,0.10,22.56,2.36,0.00,13.91,0.00,0.17,13.91,16.50,98,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  17:34:0
227,0.11,22.37,2.50,0.00,13.91,0.00,0.18,13.91,16.77,99,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  17:45:0
228,0.11,22.51,2.50,0.00,13.92,0.00,0.18,13.92,16.86,99,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  17:56:0
229,0.09,22.69,2.23,0.00,13.97,0.00,0.16,13.97,17.06,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  18:7:0
230,0.10,22.36,2.36,0.00,13.89,0.00,0.17,13.89,17.21,98,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  18:18:0
231,0.09,22.60,2.22,0.00,13.88,0.00,0.16,13.88,17.38,98,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  18:29:0
232,0.10,22.60,2.37,0.00,13.96,0.00,0.17,13.96,17.62,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  18:40:0
233,0.10,22.20,2.36,0.00,13.93,0.00,0.17,13.93,17.61,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  18:51:0
234,0.10,22.61,2.36,0.00,13.91,0.00,0.17,13.91,17.84,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  19:2:0
235,0.10,22.56,2.36,0.00,13.93,0.00,0.17,13.93,18.07,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.01,2.17,3.44,2017/2/15  19:13:0
236,0.09,22.60,2.21,0.00,13.87,0.00,0.16,13.87,18.10,97,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.02,0.02,2.18,3.45,2017/2/15  19:24:0
237,0.09,22.27,2.21,0.00,13.84,0.00,0.16,13.84,18.19,97,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.02,0.02,2.18,3.45,2017/2/15  19:35:0
238,0.09,23.01,2.09,0.00,13.95,0.00,0.15,13.95,18.43,100,15.12,12.88,Input,FloatCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.02,0.02,2.18,3.45,2017/2/15  19:46:0
